5 1 20 8 
5 1 20 7 
5 1 19 7 
5 1 19 6 
5 1 19 5 
5 1 18 5 
5 1 17 5 
5 1 17 4 
5 1 17 3 
5 1 16 3 
5 1 15 3 
5 1 14 3 
5 1 14 2 
5 1 14 1 
5 1 13 1 
5 1 12 1 
5 1 11 1 
5 1 10 1 
5 1 9 1 
5 1 8 1 
5 1 7 1 

22 20 7 11 
22 20 8 11 
22 20 8 12 
22 20 8 13 
22 20 8 14 
22 20 9 14 
22 20 10 14 
22 20 11 14 
22 20 11 15 
22 20 11 16 
22 20 11 17 
22 20 11 18 
22 20 12 18 
22 20 12 17 
22 20 13 17 
22 20 13 18 
22 20 13 19 
22 20 14 19 
22 20 15 19 
22 20 15 20 
22 20 16 20 

12 20 4 2 
12 20 4 1 
12 20 5 1 
12 20 6 1 
12 20 6 2 
12 20 6 3 
12 20 7 3 
12 20 7 2 
12 20 8 2 
12 20 9 2 
12 20 10 2 
12 20 10 3 
12 20 10 4 
12 20 10 5 
12 20 11 5 
12 20 12 5 
12 20 12 6 
12 20 12 7 
12 20 12 8 
12 20 12 9 
12 20 12 10 

21 5 11 12 
21 5 11 11 
21 5 11 10 
21 5 11 9 
21 5 12 9 
21 5 12 8 
21 5 13 8 
21 5 14 8 
21 5 14 7 
21 5 14 6 
21 5 15 6 
21 5 16 6 
21 5 16 7 
21 5 16 8 
21 5 17 8 
21 5 17 7 
21 5 17 6 
21 5 18 6 
21 5 18 5 
21 5 19 5 
21 5 20 5 

23 19 17 7 
23 19 17 8 
23 19 18 8 
23 19 18 9 
23 19 19 9 
23 19 19 10 
23 19 20 10 
23 19 20 11 
23 19 20 12 
23 19 21 12 
23 19 21 13 
23 19 22 13 
23 19 23 13 
23 19 23 14 
23 19 22 14 
23 19 22 15 
23 19 22 16 
23 19 23 16 
23 19 23 17 
23 19 23 18 
23 19 23 19 

4 1 13 15 
4 1 13 14 
4 1 13 13 
4 1 13 12 
4 1 13 11 
4 1 13 10 
4 1 13 9 
4 1 13 8 
4 1 12 8 
4 1 11 8 
4 1 11 7 
4 1 11 6 
4 1 11 5 
4 1 12 5 
4 1 12 4 
4 1 11 4 
4 1 10 4 
4 1 10 3 
4 1 10 2 
4 1 9 2 
4 1 8 2 

4 12 22 22 
4 12 21 22 
4 12 21 21 
4 12 22 21 
4 12 22 20 
4 12 22 19 
4 12 21 19 
4 12 21 18 
4 12 20 18 
4 12 19 18 
4 12 18 18 
