12 17 6 14 
12 17 7 14 
12 17 7 13 
12 17 8 13 
12 17 8 14 
12 17 8 15 
12 17 7 15 
12 17 6 15 
12 17 5 15 
12 17 5 14 
12 17 6 14 
12 17 7 14 
12 17 7 13 
12 17 8 13 
12 17 8 14 

11 6 17 9 
11 6 18 9 
11 6 18 8 
11 6 19 8 
11 6 20 8 
11 6 20 9 
11 6 20 10 
11 6 19 10 
11 6 18 10 
11 6 17 10 
11 6 17 9 
11 6 18 9 
11 6 18 8 
11 6 19 8 
11 6 20 8 
11 6 20 9 
11 6 20 10 
11 6 19 10 
11 6 18 10 
11 6 17 10 
11 6 17 9 

21 11 6 18 
21 11 6 17 
21 11 6 16 
21 11 6 15 
21 11 7 15 
21 11 7 16 
21 11 7 17 
21 11 7 18 
21 11 8 18 
21 11 8 19 
21 11 7 19 
21 11 6 19 
21 11 5 19 
21 11 5 18 
21 11 6 18 
21 11 6 17 
21 11 6 16 
21 11 6 15 
21 11 7 15 
21 11 7 16 
21 11 7 17 

14 6 12 20 
14 6 12 19 
14 6 11 19 
14 6 10 19 
14 6 9 19 
14 6 9 20 
14 6 10 20 
14 6 11 20 
14 6 11 21 
14 6 12 21 
14 6 13 21 
14 6 13 20 
14 6 12 20 
14 6 12 19 
14 6 11 19 
14 6 10 19 
14 6 9 19 
14 6 9 20 
14 6 10 20 
14 6 11 20 
14 6 11 21 

22 17 20 2 
22 17 20 1 
22 17 19 1 
22 17 18 1 
22 17 17 1 
22 17 17 2 
22 17 18 2 
22 17 19 2 
22 17 19 3 
22 17 20 3 
22 17 21 3 
22 17 21 2 
22 17 20 2 
22 17 20 1 
22 17 19 1 
22 17 18 1 
22 17 17 1 
22 17 17 2 
22 17 18 2 
22 17 19 2 
22 17 19 3 

2 17 10 12 
2 17 11 12 
2 17 11 11 
2 17 12 11 
2 17 12 10 
2 17 11 10 
2 17 10 10 
2 17 10 11 
2 17 9 11 
2 17 9 12 
2 17 9 13 
2 17 10 13 
2 17 10 12 
2 17 11 12 
2 17 11 11 
2 17 12 11 
2 17 12 10 
2 17 11 10 
2 17 10 10 
2 17 10 11 
2 17 9 11 

15 10 11 11 
15 10 11 10 
15 10 12 10 
15 10 12 9 
15 10 13 9 
15 10 13 10 
15 10 13 11 
15 10 12 11 
15 10 12 12 
15 10 11 12 
15 10 10 12 
15 10 10 11 
15 10 11 11 
15 10 11 10 
15 10 12 10 
15 10 12 9 
15 10 13 9 
15 10 13 10 
15 10 13 11 
15 10 12 11 
15 10 12 12 

19 14 9 18 
19 14 10 18 
19 14 10 17 
19 14 10 16 
19 14 11 16 
19 14 11 17 
19 14 11 18 
19 14 11 19 
19 14 10 19 
19 14 9 19 
19 14 9 18 
19 14 10 18 
19 14 10 17 
19 14 10 16 
19 14 11 16 
19 14 11 17 
19 14 11 18 
19 14 11 19 
19 14 10 19 
19 14 9 19 
19 14 9 18 

7 12 13 20 
7 12 12 20 
7 12 11 20 
7 12 11 19 
7 12 11 18 
7 12 12 18 
7 12 12 19 
7 12 13 19 
7 12 13 18 
7 12 13 17 
7 12 13 16 
7 12 12 16 
7 12 12 17 
7 12 11 17 
7 12 11 16 
7 12 11 15 
7 12 12 15 
7 12 13 15 
7 12 14 15 
7 12 14 16 
7 12 14 17 

14 12 20 4 
14 12 20 3 
14 12 21 3 
14 12 22 3 
14 12 22 2 
14 12 21 2 
14 12 20 2 
14 12 19 2 
14 12 19 3 
14 12 19 4 
14 12 20 4 
14 12 20 3 
14 12 21 3 
14 12 22 3 
14 12 22 2 
14 12 21 2 
14 12 20 2 
14 12 19 2 
14 12 19 3 
14 12 19 4 
14 12 20 4 

6 8 19 16 
6 8 18 16 
6 8 18 15 
6 8 18 14 
6 8 18 13 
6 8 19 13 
6 8 19 14 
6 8 19 15 
6 8 20 15 
6 8 20 16 
6 8 20 17 
6 8 19 17 
6 8 19 16 
6 8 18 16 
6 8 18 15 
6 8 18 14 
6 8 18 13 
6 8 19 13 
6 8 19 14 
6 8 19 15 
6 8 20 15 

3 3 8 20 
3 3 8 21 
3 3 8 22 
3 3 7 22 
3 3 6 22 
3 3 6 21 
3 3 6 20 
3 3 7 20 
3 3 7 19 
3 3 8 19 
3 3 8 20 
3 3 8 21 
3 3 8 22 
3 3 7 22 
3 3 6 22 
3 3 6 21 
3 3 6 20 
3 3 7 20 
3 3 7 19 
3 3 8 19 
3 3 8 20 

21 15 3 1 
21 15 4 1 
21 15 4 2 
21 15 5 2 
21 15 5 3 
21 15 4 3 
21 15 3 3 
21 15 3 2 
21 15 2 2 
21 15 2 1 
21 15 3 1 
21 15 4 1 
21 15 4 2 
21 15 5 2 
21 15 5 3 
21 15 4 3 
21 15 3 3 
21 15 3 2 
21 15 2 2 
21 15 2 1 
21 15 3 1 

19 10 14 11 
19 10 14 10 
19 10 14 9 
19 10 15 9 
19 10 16 9 
19 10 16 10 
19 10 15 10 
19 10 15 11 
19 10 16 11 
19 10 16 12 
19 10 15 12 
19 10 14 12 
19 10 13 12 
19 10 13 11 
19 10 14 11 
19 10 14 10 
19 10 14 9 
19 10 15 9 
19 10 16 9 
19 10 16 10 
19 10 15 10 

9 14 17 7 
9 14 17 8 
9 14 16 8 
9 14 15 8 
9 14 14 8 
9 14 14 7 
9 14 15 7 
9 14 16 7 
9 14 16 6 
9 14 17 6 
9 14 18 6 
9 14 18 7 
9 14 17 7 
9 14 17 8 
9 14 16 8 
9 14 15 8 
9 14 14 8 
9 14 14 7 
9 14 15 7 
9 14 16 7 
9 14 16 6 

7 11 13 16 
7 11 13 15 
7 11 13 14 
7 11 14 14 
7 11 15 14 
7 11 15 15 
7 11 15 16 
7 11 14 16 
7 11 14 17 
7 11 13 17 
7 11 12 17 
7 11 12 16 
7 11 13 16 
7 11 13 15 
7 11 13 14 
7 11 14 14 
7 11 15 14 
7 11 15 15 
7 11 15 16 
7 11 14 16 
7 11 14 17 

4 22 11 4 
4 22 12 4 
4 22 13 4 
4 22 13 3 
4 22 13 2 
4 22 12 2 
4 22 11 2 
4 22 11 3 
4 22 12 3 
4 22 12 4 
4 22 12 5 
4 22 11 5 
4 22 11 4 
4 22 12 4 
4 22 13 4 
4 22 13 3 
4 22 13 2 
4 22 12 2 
4 22 11 2 
4 22 11 3 
4 22 12 3 

6 11 9 15 
6 11 9 16 
6 11 9 17 
6 11 10 17 
6 11 10 18 
6 11 9 18 
6 11 8 18 
6 11 8 17 
6 11 8 16 
6 11 8 15 
6 11 9 15 
6 11 9 16 
6 11 9 17 
6 11 10 17 
6 11 10 18 
6 11 9 18 
6 11 8 18 
6 11 8 17 
6 11 8 16 
6 11 8 15 
6 11 9 15 

16 16 16 13 
16 16 16 12 
16 16 16 11 
16 16 17 11 
16 16 18 11 
16 16 18 12 
16 16 17 12 
16 16 17 13 
16 16 17 14 
16 16 16 14 
16 16 15 14 
16 16 15 13 
16 16 16 13 
16 16 16 12 
16 16 16 11 
16 16 17 11 
16 16 18 11 
16 16 18 12 
16 16 17 12 
16 16 17 13 
16 16 17 14 

21 22 17 10 
21 22 17 11 
21 22 17 12 
21 22 17 13 
21 22 18 13 
21 22 18 12 
21 22 18 11 
21 22 18 10 
21 22 18 9 
21 22 17 9 
21 22 16 9 
21 22 16 10 
21 22 17 10 
21 22 17 11 
21 22 17 12 
21 22 17 13 
21 22 18 13 
21 22 18 12 
21 22 18 11 
21 22 18 10 
21 22 18 9 

17 6 4 22 
17 6 4 21 
17 6 4 20 
17 6 4 19 
17 6 3 19 
17 6 3 20 
17 6 3 21 
17 6 3 22 
17 6 2 22 
17 6 1 22 
17 6 1 21 
17 6 2 21 
17 6 2 20 
17 6 1 20 
17 6 1 19 
17 6 2 19 
17 6 2 18 
17 6 3 18 
17 6 4 18 
17 6 5 18 
17 6 5 19 

18 16 5 20 
18 16 5 19 
18 16 6 19 
18 16 6 18 
18 16 6 17 
18 16 5 17 
18 16 5 18 
18 16 4 18 
18 16 4 19 
18 16 4 20 
18 16 4 21 
18 16 5 21 
18 16 5 20 
18 16 5 19 
18 16 6 19 
18 16 6 18 
18 16 6 17 
18 16 5 17 
18 16 5 18 
18 16 4 18 
18 16 4 19 

5 11 4 3 
5 11 4 4 
5 11 3 4 
5 11 2 4 
5 11 2 5 
5 11 3 5 
5 11 4 5 
5 11 5 5 
5 11 5 4 
5 11 5 3 
5 11 5 2 
5 11 4 2 
5 11 4 3 
5 11 4 4 
5 11 3 4 
5 11 2 4 
5 11 2 5 
5 11 3 5 
5 11 4 5 
5 11 5 5 
5 11 5 4 

10 1 7 8 
10 1 8 8 
10 1 8 7 
10 1 8 6 
10 1 8 5 
10 1 7 5 
10 1 7 6 
10 1 7 7 
10 1 6 7 
10 1 6 8 
10 1 7 8 
10 1 8 8 
10 1 8 7 
10 1 8 6 
10 1 8 5 
10 1 7 5 
10 1 7 6 
10 1 7 7 
10 1 6 7 
10 1 6 8 
10 1 7 8 

19 20 22 12 
19 20 22 11 
19 20 21 11 
19 20 20 11 
19 20 20 10 
19 20 21 10 
19 20 22 10 
19 20 23 10 
19 20 23 11 
19 20 23 12 
19 20 22 12 
19 20 22 11 
19 20 21 11 
19 20 20 11 
19 20 20 10 
19 20 21 10 
19 20 22 10 
19 20 23 10 
19 20 23 11 
19 20 23 12 
19 20 22 12 

17 6 22 5 
17 6 22 4 
17 6 21 4 
17 6 21 3 
17 6 20 3 
17 6 20 4 
17 6 20 5 
17 6 21 5 
17 6 21 6 
17 6 22 6 
17 6 23 6 
17 6 23 5 
17 6 22 5 
17 6 22 4 
17 6 21 4 
17 6 21 3 
17 6 20 3 
17 6 20 4 
17 6 20 5 
17 6 21 5 
17 6 21 6 

5 20 18 5 
5 20 18 6 
5 20 19 6 
5 20 19 7 
5 20 20 7 
5 20 20 6 
5 20 20 5 
5 20 19 5 
5 20 19 4 
5 20 18 4 
5 20 17 4 
5 20 17 5 
5 20 18 5 
5 20 18 6 
5 20 19 6 
5 20 19 7 
5 20 20 7 
5 20 20 6 
5 20 20 5 
5 20 19 5 
5 20 19 4 

10 5 22 1 
10 5 21 1 
10 5 21 2 
10 5 21 3 
10 5 20 3 
10 5 20 2 
10 5 20 1 
10 5 19 1 
10 5 19 2 
10 5 19 3 
10 5 18 3 
10 5 18 2 
10 5 18 1 
10 5 17 1 
10 5 16 1 
10 5 16 2 
10 5 17 2 
10 5 17 3 
10 5 16 3 
10 5 16 4 
10 5 17 4 

8 18 4 22 
8 18 4 21 
8 18 4 20 
8 18 4 19 
8 18 5 19 
8 18 5 20 
8 18 5 21 
8 18 5 22 
8 18 6 22 
8 18 7 22 
8 18 7 21 
8 18 6 21 
8 18 6 20 
8 18 7 20 
8 18 8 20 
8 18 8 21 
8 18 8 22 
8 18 9 22 
8 18 9 21 
8 18 9 20 
8 18 10 20 

7 13 18 12 
7 13 19 12 
7 13 19 13 
7 13 19 14 
7 13 19 15 
7 13 18 15 
7 13 18 14 
7 13 17 14 
7 13 17 13 
7 13 17 12 
7 13 18 12 
7 13 19 12 
7 13 19 13 
7 13 19 14 
7 13 19 15 
7 13 18 15 
7 13 18 14 
7 13 17 14 
7 13 17 13 
7 13 17 12 
7 13 18 12 

1 9 5 1 
1 9 4 1 
1 9 3 1 
1 9 2 1 
1 9 1 1 
1 9 1 2 
1 9 2 2 
1 9 3 2 
1 9 4 2 
1 9 5 2 
1 9 5 1 
1 9 4 1 
1 9 3 1 
1 9 2 1 
1 9 1 1 
1 9 1 2 
1 9 2 2 
1 9 3 2 
1 9 4 2 
1 9 5 2 
1 9 5 1 

2 19 2 11 
2 19 3 11 
2 19 3 12 
2 19 3 13 
2 19 4 13 
2 19 4 12 
2 19 4 11 
2 19 4 10 
2 19 3 10 
2 19 2 10 
2 19 1 10 
2 19 1 11 
2 19 2 11 
2 19 3 11 
2 19 3 12 
2 19 3 13 
2 19 4 13 
2 19 4 12 
2 19 4 11 
2 19 4 10 
2 19 3 10 

20 22 18 9 
20 22 18 8 
20 22 17 8 
20 22 17 7 
20 22 16 7 
20 22 16 8 
20 22 16 9 
20 22 17 9 
20 22 17 10 
20 22 18 10 
20 22 18 9 
20 22 18 8 
20 22 17 8 
20 22 17 7 
20 22 16 7 
20 22 16 8 
20 22 16 9 
20 22 17 9 
20 22 17 10 
20 22 18 10 
20 22 18 9 

10 15 1 20 
10 15 1 21 
10 15 1 22 
10 15 2 22 
10 15 3 22 
10 15 3 21 
10 15 2 21 
10 15 2 20 
10 15 1 20 
10 15 1 21 
10 15 1 22 
10 15 2 22 
10 15 3 22 
10 15 3 21 
10 15 2 21 
10 15 2 20 
10 15 1 20 
10 15 1 21 
10 15 1 22 
10 15 2 22 
10 15 3 22 

15 15 4 19 
15 15 3 19 
15 15 2 19 
15 15 1 19 
15 15 1 18 
15 15 2 18 
15 15 3 18 
15 15 4 18 
15 15 4 17 
15 15 5 17 
15 15 5 18 
15 15 5 19 
15 15 5 20 
15 15 4 20 
15 15 4 19 
15 15 3 19 
15 15 2 19 
15 15 1 19 
15 15 1 18 
15 15 2 18 
15 15 3 18 

22 7 6 4 
22 7 7 4 
22 7 8 4 
22 7 9 4 
22 7 10 4 
22 7 10 5 
22 7 9 5 
22 7 8 5 
22 7 7 5 
22 7 6 5 
22 7 6 4 
22 7 7 4 
22 7 8 4 
22 7 9 4 
22 7 10 4 
22 7 10 5 
22 7 9 5 
22 7 8 5 
22 7 7 5 
22 7 6 5 
22 7 6 4 

2 16 11 8 
2 16 11 9 
2 16 11 10 
2 16 10 10 
2 16 10 11 
2 16 11 11 
2 16 12 11 
2 16 12 10 
2 16 12 9 
2 16 12 8 
2 16 11 8 
2 16 11 9 
2 16 11 10 
2 16 10 10 
2 16 10 11 
2 16 11 11 
2 16 12 11 
2 16 12 10 
2 16 12 9 
2 16 12 8 
2 16 11 8 

4 15 17 2 
4 15 17 3 
4 15 17 4 
4 15 17 5 
4 15 17 6 
4 15 18 6 
4 15 18 5 
4 15 18 4 
4 15 18 3 
4 15 18 2 
4 15 17 2 
4 15 17 3 
4 15 17 4 
4 15 17 5 
4 15 17 6 
4 15 18 6 
4 15 18 5 
4 15 18 4 
4 15 18 3 
4 15 18 2 
4 15 17 2 

23 15 1 6 
23 15 1 5 
23 15 1 4 
23 15 1 3 
23 15 1 2 
23 15 2 2 
23 15 2 3 
23 15 2 4 
23 15 2 5 
23 15 2 6 
23 15 1 6 
23 15 1 5 
23 15 1 4 
23 15 1 3 
23 15 1 2 
23 15 2 2 
23 15 2 3 
23 15 2 4 
23 15 2 5 
23 15 2 6 
23 15 1 6 

6 18 22 21 
6 18 21 21 
6 18 21 20 
6 18 20 20 
6 18 20 19 
6 18 21 19 
6 18 22 19 
6 18 22 20 
6 18 23 20 
6 18 23 21 
6 18 23 22 
6 18 22 22 
6 18 22 21 
6 18 21 21 
6 18 21 20 
6 18 20 20 
6 18 20 19 
6 18 21 19 
6 18 22 19 
6 18 22 20 
6 18 23 20 

14 17 7 9 
14 17 7 10 
14 17 6 10 
14 17 5 10 
14 17 4 10 
14 17 4 9 
14 17 4 8 
14 17 5 8 
14 17 6 8 
14 17 7 8 
14 17 7 9 
14 17 7 10 
14 17 6 10 
14 17 5 10 
14 17 4 10 
14 17 4 9 
14 17 4 8 
14 17 5 8 
14 17 6 8 
14 17 7 8 
14 17 7 9 

3 10 15 18 
3 10 15 17 
3 10 16 17 
3 10 16 16 
3 10 16 15 
3 10 15 15 
3 10 14 15 
3 10 14 16 
3 10 14 17 
3 10 14 18 
3 10 15 18 
3 10 15 17 
3 10 16 17 
3 10 16 16 
3 10 16 15 
3 10 15 15 
3 10 14 15 
3 10 14 16 
3 10 14 17 
3 10 14 18 
3 10 15 18 

20 6 7 18 
20 6 6 18 
20 6 5 18 
20 6 4 18 
20 6 4 19 
20 6 5 19 
20 6 6 19 
20 6 7 19 
20 6 8 19 
20 6 8 18 
20 6 8 17 
20 6 7 17 
20 6 7 18 
20 6 6 18 
20 6 5 18 
20 6 4 18 
20 6 4 19 
20 6 5 19 
20 6 6 19 
20 6 7 19 
20 6 8 19 

9 8 14 5 
9 8 13 5 
9 8 12 5 
9 8 11 5 
9 8 11 6 
9 8 12 6 
9 8 13 6 
9 8 14 6 
9 8 15 6 
9 8 15 5 
9 8 14 5 
9 8 13 5 
9 8 12 5 
9 8 11 5 
9 8 11 6 
9 8 12 6 
9 8 13 6 
9 8 14 6 
9 8 15 6 
9 8 15 5 
9 8 14 5 

5 20 1 16 
5 20 1 15 
5 20 1 14 
5 20 2 14 
5 20 2 13 
5 20 1 13 
5 20 1 12 
5 20 2 12 
5 20 3 12 
5 20 3 13 
5 20 3 14 
5 20 3 15 
5 20 3 16 
5 20 3 17 
5 20 2 17 
5 20 1 17 
5 20 1 16 
5 20 1 15 
5 20 1 14 
5 20 2 14 
5 20 2 13 

1 5 12 18 
1 5 13 18 
1 5 13 19 
1 5 13 20 
1 5 14 20 
1 5 14 19 
1 5 14 18 
1 5 14 17 
1 5 13 17 
1 5 12 17 
1 5 12 18 
1 5 13 18 
1 5 13 19 
1 5 13 20 
1 5 14 20 
1 5 14 19 
1 5 14 18 
1 5 14 17 
1 5 13 17 
1 5 12 17 
1 5 12 18 

7 7 22 20 
7 7 22 21 
7 7 23 21 
7 7 23 22 
7 7 22 22 
7 7 21 22 
7 7 21 21 
7 7 21 20 
7 7 21 19 
7 7 22 19 
7 7 22 20 
7 7 22 21 
7 7 23 21 
7 7 23 22 
7 7 22 22 
7 7 21 22 
7 7 21 21 
7 7 21 20 
7 7 21 19 
7 7 22 19 
7 7 22 20 

17 16 22 21 
17 16 23 21 
17 16 23 20 
17 16 23 19 
17 16 23 18 
17 16 22 18 
17 16 22 19 
17 16 22 20 
17 16 21 20 
17 16 21 21 
17 16 21 22 
17 16 22 22 
17 16 22 21 
17 16 23 21 
17 16 23 20 
17 16 23 19 
17 16 23 18 
17 16 22 18 
17 16 22 19 
17 16 22 20 
17 16 21 20 

9 17 12 14 
9 17 12 15 
9 17 11 15 
9 17 10 15 
9 17 10 16 
9 17 11 16 
9 17 12 16 
9 17 12 17 
9 17 12 18 
9 17 12 19 
9 17 12 20 
9 17 12 21 
9 17 12 22 
9 17 13 22 
9 17 13 21 
9 17 13 20 
9 17 13 19 
9 17 13 18 
9 17 13 17 
9 17 13 16 
9 17 13 15 

11 14 21 2 
11 14 21 1 
11 14 20 1 
11 14 19 1 
11 14 18 1 
11 14 18 2 
11 14 19 2 
11 14 20 2 
11 14 20 3 
11 14 21 3 
11 14 22 3 
11 14 22 2 
11 14 21 2 
11 14 21 1 
11 14 20 1 
11 14 19 1 
11 14 18 1 
11 14 18 2 
11 14 19 2 
11 14 20 2 
11 14 20 3 

12 21 21 4 
12 21 21 3 
12 21 20 3 
12 21 20 2 
12 21 20 1 
12 21 21 1 
12 21 21 2 
12 21 22 2 
12 21 22 3 
12 21 22 4 
12 21 21 4 
12 21 21 3 
12 21 20 3 
12 21 20 2 
12 21 20 1 
12 21 21 1 
12 21 21 2 
12 21 22 2 
12 21 22 3 
12 21 22 4 
12 21 21 4 

15 16 16 13 
15 16 16 12 
15 16 15 12 
15 16 15 11 
15 16 14 11 
15 16 14 12 
15 16 14 13 
15 16 15 13 
15 16 15 14 
15 16 16 14 
15 16 17 14 
15 16 17 13 
15 16 16 13 
15 16 16 12 
15 16 15 12 
15 16 15 11 
15 16 14 11 
15 16 14 12 
15 16 14 13 
15 16 15 13 
15 16 15 14 

6 15 17 6 
6 15 17 7 
6 15 17 8 
6 15 17 9 
6 15 17 10 
6 15 18 10 
6 15 18 9 
6 15 18 8 
6 15 18 7 
6 15 18 6 
6 15 17 6 
6 15 17 7 
6 15 17 8 
6 15 17 9 
6 15 17 10 
6 15 18 10 
6 15 18 9 
6 15 18 8 
6 15 18 7 
6 15 18 6 
6 15 17 6 

19 19 9 4 
19 19 10 4 
19 19 10 5 
19 19 10 6 
19 19 11 6 
19 19 11 5 
19 19 11 4 
19 19 11 3 
19 19 10 3 
19 19 9 3 
19 19 9 4 
19 19 10 4 
19 19 10 5 
19 19 10 6 
19 19 11 6 
19 19 11 5 
19 19 11 4 
19 19 11 3 
19 19 10 3 
19 19 9 3 
19 19 9 4 

13 20 11 2 
13 20 10 2 
13 20 10 1 
13 20 9 1 
13 20 8 1 
13 20 8 2 
13 20 9 2 
13 20 9 3 
13 20 10 3 
13 20 11 3 
13 20 11 2 
13 20 10 2 
13 20 10 1 
13 20 9 1 
13 20 8 1 
13 20 8 2 
13 20 9 2 
13 20 9 3 
13 20 10 3 
13 20 11 3 
13 20 11 2 

13 21 18 10 
13 21 17 10 
13 21 16 10 
13 21 16 9 
13 21 16 8 
13 21 17 8 
13 21 18 8 
13 21 18 9 
13 21 19 9 
13 21 19 10 
13 21 19 11 
13 21 18 11 
13 21 18 10 
13 21 17 10 
13 21 16 10 
13 21 16 9 
13 21 16 8 
13 21 17 8 
13 21 18 8 
13 21 18 9 
13 21 19 9 

10 11 18 5 
10 11 17 5 
10 11 17 4 
10 11 17 3 
10 11 17 2 
10 11 18 2 
10 11 18 3 
10 11 19 3 
10 11 19 4 
10 11 19 5 
10 11 18 5 
10 11 17 5 
10 11 17 4 
10 11 17 3 
10 11 17 2 
10 11 18 2 
10 11 18 3 
10 11 19 3 
10 11 19 4 
10 11 19 5 
10 11 18 5 

18 11 20 7 
18 11 20 8 
18 11 20 9 
18 11 21 9 
18 11 22 9 
18 11 22 8 
18 11 21 8 
18 11 21 7 
18 11 21 6 
18 11 20 6 
18 11 20 7 
18 11 20 8 
18 11 20 9 
18 11 21 9 
18 11 22 9 
18 11 22 8 
18 11 21 8 
18 11 21 7 
18 11 21 6 
18 11 20 6 
18 11 20 7 

14 2 7 10 
14 2 6 10 
14 2 5 10 
14 2 4 10 
14 2 4 9 
14 2 5 9 
14 2 6 9 
14 2 7 9 
14 2 7 8 
14 2 7 7 
14 2 6 7 
14 2 6 8 
14 2 5 8 
14 2 5 7 
14 2 5 6 
14 2 6 6 
14 2 7 6 
14 2 8 6 
14 2 8 7 
14 2 8 8 
14 2 8 9 

22 17 17 21 
22 17 17 22 
22 17 18 22 
22 17 19 22 
22 17 20 22 
22 17 20 21 
22 17 19 21 
22 17 19 20 
22 17 18 20 
22 17 17 20 
22 17 17 21 
22 17 17 22 
22 17 18 22 
22 17 19 22 
22 17 20 22 
22 17 20 21 
22 17 19 21 
22 17 19 20 
22 17 18 20 
22 17 17 20 
22 17 17 21 

22 18 11 21 
22 18 12 21 
22 18 13 21 
22 18 13 20 
22 18 14 20 
22 18 14 21 
22 18 15 21 
22 18 15 22 
22 18 14 22 
22 18 13 22 
22 18 12 22 
22 18 11 22 
22 18 10 22 
22 18 10 21 
22 18 11 21 
22 18 12 21 
22 18 13 21 
22 18 13 20 
22 18 14 20 
22 18 14 21 
22 18 15 21 

13 8 9 11 
13 8 9 10 
13 8 10 10 
13 8 11 10 
13 8 11 9 
13 8 10 9 
13 8 9 9 
13 8 8 9 
13 8 8 10 
13 8 8 11 
13 8 8 12 
13 8 9 12 
13 8 9 11 
13 8 9 10 
13 8 10 10 
13 8 11 10 
13 8 11 9 
13 8 10 9 
13 8 9 9 
13 8 8 9 
13 8 8 10 

19 5 1 7 
19 5 1 6 
19 5 2 6 
19 5 3 6 
19 5 3 5 
19 5 2 5 
19 5 1 5 
19 5 1 4 
19 5 2 4 
19 5 3 4 
19 5 4 4 
19 5 4 5 
19 5 4 6 
19 5 4 7 
19 5 4 8 
19 5 3 8 
19 5 2 8 
19 5 1 8 
19 5 1 7 
19 5 1 6 
19 5 2 6 

3 4 17 14 
3 4 17 13 
3 4 18 13 
3 4 18 12 
3 4 18 11 
3 4 17 11 
3 4 17 12 
3 4 16 12 
3 4 16 13 
3 4 16 14 
3 4 16 15 
3 4 17 15 
3 4 17 14 
3 4 17 13 
3 4 18 13 
3 4 18 12 
3 4 18 11 
3 4 17 11 
3 4 17 12 
3 4 16 12 
3 4 16 13 

11 22 5 6 
11 22 4 6 
11 22 4 7 
11 22 3 7 
11 22 3 8 
11 22 4 8 
11 22 5 8 
11 22 5 7 
11 22 6 7 
11 22 6 6 
11 22 6 5 
11 22 5 5 
11 22 5 6 
11 22 4 6 
11 22 4 7 
11 22 3 7 
11 22 3 8 
11 22 4 8 
11 22 5 8 
11 22 5 7 
11 22 6 7 

6 21 18 11 
6 21 17 11 
6 21 17 12 
6 21 16 12 
6 21 16 13 
6 21 17 13 
6 21 18 13 
6 21 19 13 
6 21 19 12 
6 21 19 11 
6 21 18 11 
6 21 17 11 
6 21 17 12 
6 21 16 12 
6 21 16 13 
6 21 17 13 
6 21 18 13 
6 21 19 13 
6 21 19 12 
6 21 19 11 
6 21 18 11 

16 6 3 10 
16 6 2 10 
16 6 1 10 
16 6 1 9 
16 6 1 8 
16 6 2 8 
16 6 3 8 
16 6 3 9 
16 6 4 9 
16 6 4 10 
16 6 4 11 
16 6 3 11 
16 6 3 10 
16 6 2 10 
